company_uuid,person_uuid,role,title
e6e02d23-bdbe-beee-38d0-c743ff799a37,4855e664-67f2-c7ba-a87e-853b40738303,other,Mathematics
e6e02d23-bdbe-beee-38d0-c743ff799a37,e7500530-1784-2d1d-1312-a8065951ad66,advisor,Medical Advisor
e6e02d23-bdbe-beee-38d0-c743ff799a37,0eae8992-0093-db03-5893-9e7fdecb6faa,other,Business Development
57440534-ffd7-383c-fc2e-551572b96a3e,a0e9e8b0-dc19-a904-926b-c42f84189d6d,c_suite,"President, CEO"
57440534-ffd7-383c-fc2e-551572b96a3e,11cdee0b-e1cf-215d-1d34-bfe73bdf905a,c_suite,Director
57440534-ffd7-383c-fc2e-551572b96a3e,332cb2f2-e2c0-58c8-4108-a0c5e4b453a9,founder,Founder
f0d23d90-6afd-d097-4a1d-d95641f2c7cf,2edbd012-479a-4e20-8f7d-c2b19dbf52a6,c_suite,Chief Executive Officer
f0d23d90-6afd-d097-4a1d-d95641f2c7cf,cb26af8b-cef6-1256-3086-80978e24e312,founder,Co-Founder
0b807214-b8ce-c2c6-21ba-94c4b673bb72,c4fc7474-c224-93bc-43da-e42e9c696ec4,vp,Vice President of Platform
0b807214-b8ce-c2c6-21ba-94c4b673bb72,651c9fb9-d028-1597-317f-7e4e703d9030,c_suite,Co-Founder and CEO
0b807214-b8ce-c2c6-21ba-94c4b673bb72,affa475d-cf40-19ae-f630-700e93420864,c_suite,Co-Founder and CTO
0b807214-b8ce-c2c6-21ba-94c4b673bb72,432cc7ed-3242-ed25-aea5-1a7e298404ff,other,Bookeeper
c2ea2302-da70-dca2-31a2-cd69feb0f2d4,41eabd79-1548-5f9f-8a39-ff061b91e6ab,c_suite,Founder and CEO
7d0c9c69-76c7-6147-3cda-fafcf23d00ac,7b0fb6e4-fa43-26d1-3c6c-535f51efa810,c_suite,CEO / President
7d0c9c69-76c7-6147-3cda-fafcf23d00ac,b3075984-49bb-2cf5-65fc-32b06c17e850,vp,VP Product
7d0c9c69-76c7-6147-3cda-fafcf23d00ac,f27e4612-4cc4-0d06-855c-f8e10458fe0c,other,Senior Strategist | Partner
7d0c9c69-76c7-6147-3cda-fafcf23d00ac,4c3fece2-3a42-7b96-fa2c-0fed317a2797,c_suite,Director Client Services
7d0c9c69-76c7-6147-3cda-fafcf23d00ac,a93d1659-fb7f-0e70-5b69-3720eb11e769,board_member,Board Member
7d0c9c69-76c7-6147-3cda-fafcf23d00ac,e91a8f6a-5950-c555-1f3e-5ae83f5e5bdd,board_member,Board Member
7d0c9c69-76c7-6147-3cda-fafcf23d00ac,3643e65c-6418-2fb3-925c-0c4233af867a,board_member,Board Member
a4d1d4a0-fa7a-dc8f-abcc-46e0181d37ab,3240a61a-2b19-62e6-c538-6efb9beae5b6,founder,Founder
7f03ee2d-cffa-ef51-801f-6b180e6a69f2,f13b4a23-29c4-9d88-cd82-5b73bef9edb7,other,Cloud Software Achitect
8dd5b642-c22d-805f-256b-2e954299c215,52a5856a-5e6e-ccb7-e051-b27e0810ce46,other,General Counsel
6d378472-f706-71a4-0466-7757c178c4f9,9f420b4c-0c38-3685-11e0-8056e5266c37,board_member,Advisory Board Member
6d378472-f706-71a4-0466-7757c178c4f9,b6982e7d-e5b3-6722-47e3-afc4812b97a2,founder,Co-Founder & President
6d378472-f706-71a4-0466-7757c178c4f9,56fe6d61-bc02-c551-7f0f-83e01ba38827,c_suite,Founder & CEO
6d378472-f706-71a4-0466-7757c178c4f9,280309ef-1993-45d7-8f3e-99e9e7971764,c_suite,Co Founder and COO
6d378472-f706-71a4-0466-7757c178c4f9,65390888-41fb-9641-6b31-029a23b41ad1,advisor,Advisor
6d378472-f706-71a4-0466-7757c178c4f9,bf08e28f-d560-5165-159f-80af17fc47e9,vp,Head of Operations
6d378472-f706-71a4-0466-7757c178c4f9,565002a6-4e61-9fa3-98d6-ed360a605d4d,advisor,Advisor
6d378472-f706-71a4-0466-7757c178c4f9,8233cb8c-8bb9-f840-d106-1e94cfad15d2,vp,Head of Services
6d378472-f706-71a4-0466-7757c178c4f9,77bcd3f2-3962-3f15-dded-1f094ae10f34,advisor,Advisory Board
af0cc8f6-30c0-1b2a-6501-ef0dfb4de0a6,31a5ba38-691e-666e-b867-01aca46dd9e5,c_suite,CTO
af0cc8f6-30c0-1b2a-6501-ef0dfb4de0a6,d6709e6f-50bd-cb81-6b67-d6cc5b628c50,founder,Co-Founder
af0cc8f6-30c0-1b2a-6501-ef0dfb4de0a6,acb23bbc-5801-4617-af90-bf49b9e38125,other,Product Manager
af0cc8f6-30c0-1b2a-6501-ef0dfb4de0a6,c5d8a993-0862-4ef6-9be3-133fc122a1ca,other,Chief Partnerships Officer
af0cc8f6-30c0-1b2a-6501-ef0dfb4de0a6,9f88f275-9966-4df4-bf5b-06612923ad2c,vp,Executive Vice President of Demand Sales
af0cc8f6-30c0-1b2a-6501-ef0dfb4de0a6,1a3837a1-61ff-4b3a-8131-6269d21646c8,vp,SVP of Global Sales & Business Development
af0cc8f6-30c0-1b2a-6501-ef0dfb4de0a6,f70e4f3a-bf83-44ce-b3d3-a7f0002b1255,c_suite,Chief Marketing Officer
af0cc8f6-30c0-1b2a-6501-ef0dfb4de0a6,7b5a66b8-ca3b-49ef-9b17-b7e03ba9ec67,c_suite,Chief Financial Officer and President
af0cc8f6-30c0-1b2a-6501-ef0dfb4de0a6,eadde727-da70-49f4-9239-e37ab67f1009,other,Talent Acquisition Manager
af0cc8f6-30c0-1b2a-6501-ef0dfb4de0a6,6c520efc-3243-cf26-e55d-405eba0de8d0,vp,VP of Products
af0cc8f6-30c0-1b2a-6501-ef0dfb4de0a6,f4b6b146-b51b-4b29-b068-00e373e4f76b,board_member,Board Member
af0cc8f6-30c0-1b2a-6501-ef0dfb4de0a6,24085f73-8ac6-3eab-8d1c-536782871de7,vp,"SVP, Strategic Partnerships"
961f8674-144f-32a4-1d2e-85e78e6c9b32,5ebd194f-52c7-b11c-81ce-cbfb10127fe3,c_suite,"Former COO, Salesforce & Advisor Relatas"
961f8674-144f-32a4-1d2e-85e78e6c9b32,aa3cc9fd-6785-6a78-8fc5-4f260c1f8bd4,other,Founding Team Member
961f8674-144f-32a4-1d2e-85e78e6c9b32,5ab4fb8c-6f63-c5af-94ef-f3c623027763,advisor,"Former VP, Sales Infosys & Advisor Relatas"
961f8674-144f-32a4-1d2e-85e78e6c9b32,a607f137-348a-ddc8-8e5a-b3c413b4d49e,c_suite,"Former Sr Director, Oracle & Advisor Relatas"
961f8674-144f-32a4-1d2e-85e78e6c9b32,5c782c5a-ff17-8a3d-6050-7d91c42f7ad1,c_suite,Founder & CEO
806051c6-fa62-a3eb-97ef-68d7fd4182d4,295175a6-4eb2-bd57-e39c-1a33f66ad803,c_suite,Co-founder & CTO
806051c6-fa62-a3eb-97ef-68d7fd4182d4,2657e749-a2e5-43a7-87f8-cd6f360cd459,other,Sr Computer Vision and Firmware Engineer
806051c6-fa62-a3eb-97ef-68d7fd4182d4,afa6a6d8-306e-0159-fdfe-f1af6589ab9e,c_suite,Director of Lucid Studios
4504ef28-40bf-8d6f-3390-4e31de6de61f,4273a6ce-0529-4f0c-cf56-1c570de8e329,c_suite,Founder and CEO
4504ef28-40bf-8d6f-3390-4e31de6de61f,0677df3b-8d95-c4b8-d9b9-4d006b50ee30,c_suite,COO and EVP of Growth
4504ef28-40bf-8d6f-3390-4e31de6de61f,81f5581a-8bea-46c7-b265-23fbdb49ffac,vp,"Vice President, Marketing"
9b157bf4-45e1-0811-3062-5129d355f72a,01038bc1-5999-f3b6-bd1a-a54596ec5919,c_suite,President & Chief Executive Officer
1e301e87-5a54-f966-97b0-f89851c86b2c,8e5dd82a-648f-6fd2-05b0-4ee00edebf0c,c_suite,CEO & Co-founder
1e301e87-5a54-f966-97b0-f89851c86b2c,390b3166-b3b5-4696-5d42-ab0dfba8a611,c_suite,"Founder, CEO, and Board Member"
1e301e87-5a54-f966-97b0-f89851c86b2c,a2979efb-c375-4d99-7774-3bba06316a36,c_suite,"President, Chief Financial Officer, Board Member, and Founder"
1e301e87-5a54-f966-97b0-f89851c86b2c,db26f555-05ef-6c4e-6ef7-d8992dea7b46,c_suite,Chief Product Officer and Co-Founder
1e301e87-5a54-f966-97b0-f89851c86b2c,5df5cd3b-3390-4e66-84da-e9435c195db4,c_suite,Director Software Engineering
1e301e87-5a54-f966-97b0-f89851c86b2c,0dc06efb-5cba-82df-0b2f-9898bde491a4,board_member,Board Member
1e301e87-5a54-f966-97b0-f89851c86b2c,fc67c108-481d-4de7-82cf-55b5b33aab8a,vp,"SVP of Sales, Americas"
c2add190-9037-aca7-8ba6-1fe90cf8ba95,f64f6bc9-59a4-48c6-863a-adea543fda0e,vp,"Senior Vice President, Data Science & Data Management Ops"
c2add190-9037-aca7-8ba6-1fe90cf8ba95,8d61bead-2b70-0584-94e2-cc2adfbabb69,c_suite,"Chief Data Science Officer, Co-Founder, Board Director"
c2add190-9037-aca7-8ba6-1fe90cf8ba95,9928e6d8-56af-57c0-7163-267bd59748bf,c_suite,Independent Board Director
c2add190-9037-aca7-8ba6-1fe90cf8ba95,a73a7ee6-f033-9304-fa60-91ad074688a6,c_suite,Lead Independent Director
c2add190-9037-aca7-8ba6-1fe90cf8ba95,69b42c8d-0596-126d-2566-9f87e55ff7fa,c_suite,Chief Executive Officer
5a680f32-e734-338e-a4d6-f7ecf2bcec87,ee76150e-7019-9214-5ac1-52381ac76ee3,c_suite,Founder & CEO
5a680f32-e734-338e-a4d6-f7ecf2bcec87,41940323-15f9-83cb-3e27-ab50f17ca67f,other,Chief Digital Officer
5a680f32-e734-338e-a4d6-f7ecf2bcec87,c8b5af08-f232-4bd5-9471-f8e5c6f03963,c_suite,Director of Operations Strategy
5a680f32-e734-338e-a4d6-f7ecf2bcec87,96edd5e3-b04b-f1b7-2c1a-15fe4cedc478,vp,VP Digital Product
5a680f32-e734-338e-a4d6-f7ecf2bcec87,c0f0c5e3-db22-483d-86df-fbd6b0fe78f7,c_suite,Director of Content
b8fc2e9b-8f99-03df-dbb2-8b4388cf789a,19bfe4da-f1f4-4a22-84b9-81961e4b377c,c_suite,CEO
b8fc2e9b-8f99-03df-dbb2-8b4388cf789a,2c127e75-60e3-41da-9e1d-d1ce51eddb95,founder,Founder
b8fc2e9b-8f99-03df-dbb2-8b4388cf789a,56511c4f-8fe2-fbc5-efb2-aabf0ab60196,c_suite,Chief Operating Officer
03074845-906e-d19b-3a00-9a0164b074a9,c9704fbc-12c8-ba23-334e-cf92ca8a0366,founder,Founder
03074845-906e-d19b-3a00-9a0164b074a9,5cc45ca0-614c-037f-4eff-760679130263,c_suite,Co-Founder and CEO
03074845-906e-d19b-3a00-9a0164b074a9,a56fe2d9-4dd5-c637-b1cc-f96a0c4a0406,vp,VP Business Development
03074845-906e-d19b-3a00-9a0164b074a9,9ed5a9ae-d478-4499-9625-f0aafd93d603,c_suite,CTO and Rain Maker
e7761b35-82d8-7dcf-4b96-c355a9d65fd4,95198f9b-d03e-64fb-795a-0cdb40c7be37,c_suite,Co-Founder & Chief Product Officer
e7761b35-82d8-7dcf-4b96-c355a9d65fd4,570213b8-8984-8635-d74c-651c2daead2a,c_suite,co-founder & chief executive officer
82ef43f0-9609-d345-e723-b7e12c421fc3,0505d06e-bed5-4cdc-ac0b-7b46deb2e468,board_member,Co-Founder and Board Member
82ef43f0-9609-d345-e723-b7e12c421fc3,60570616-ba2d-463b-a17a-6ea505fb40af,vp,Head of Investments
82ef43f0-9609-d345-e723-b7e12c421fc3,0d4c5e90-777a-48b2-8491-6f8329be4a61,c_suite,Chief Revenue Officer
82ef43f0-9609-d345-e723-b7e12c421fc3,781d2bf9-6612-468b-b4ce-efe7e42d17d5,c_suite,Chief Product Officer
82ef43f0-9609-d345-e723-b7e12c421fc3,27e1a929-88fb-8d89-92e4-cd0b1a1c0573,c_suite,Director of Partnerships
82ef43f0-9609-d345-e723-b7e12c421fc3,f2baeaa4-4a69-6ffe-3413-181477514a1a,c_suite,CMO
5fe059ee-d1b5-0db8-b38e-ff71592a8f93,94df6e34-363a-cfac-cec1-9133669bc3d6,c_suite,Founder and CEO
5fe059ee-d1b5-0db8-b38e-ff71592a8f93,0ed8739a-bb75-0a1d-6a0d-4e9f91ec649b,founder,Founder
5fe059ee-d1b5-0db8-b38e-ff71592a8f93,741050b8-bc33-f37d-c0b5-0e8088d8694b,other,Lead Architect
68b70916-7771-141b-33af-2cc839f772a5,7f7d94d1-b5f6-4bcf-b6c6-b46cd9088447,vp,"Juan Esteban Bravo, Head of Sales and Operations | Founding team"
68b70916-7771-141b-33af-2cc839f772a5,50f6c9bf-c931-4c61-be8d-ecb35e63b427,c_suite,Co-Founder and COO
68b70916-7771-141b-33af-2cc839f772a5,9d9f3983-843e-e4b2-817e-3829d0917b63,c_suite,CEO & Co-Founder
572e97b4-89d1-641a-37bf-e8cea40a58ad,5c186c1d-8100-5a73-47d6-678af796d1cc,advisor,Financial Advisor
cd2bd3b9-57b3-cc9f-4b2e-d0c251e50c5b,17121092-6982-9ad9-809d-5db94e1824a5,c_suite,Director of Mapping
9ddd4e57-00d2-16ad-e59f-d3ce88ecf51a,44367784-187a-431b-a24a-ed38206899a7,c_suite,Founder and CEO
ee4e74d9-5b0a-1959-a20d-24ee9ff81cf0,8421cc08-9569-bbe2-1ee4-5b399cf02ced,founder,Founder and Software Developer
9f775bcd-fe60-8cae-7b89-9e86477af176,726bef49-8cd5-4f77-829f-83ccd79bdcc1,founder,Co-Founder
9f775bcd-fe60-8cae-7b89-9e86477af176,18f6cc42-2705-4cec-b046-9b917c711edc,founder,Co Founder
0e303df9-e0ff-3061-5d97-c0d49de13019,386f5396-3a0b-c0cd-1ebb-3e7a772bd75c,c_suite,"CEO, Co-Founder"
0e303df9-e0ff-3061-5d97-c0d49de13019,b26ede04-331e-dbd7-3587-d0a6520b42f0,founder,Co-Founder
0e303df9-e0ff-3061-5d97-c0d49de13019,6aa7e4fa-4154-d3e9-9577-22c6592bd956,founder,Co-founder & Head of Engineering
b97a0110-4733-6edb-3670-c17a26050159,b94dd38f-6143-718d-485b-09dfa687026b,c_suite,Founder & CEO
b97a0110-4733-6edb-3670-c17a26050159,c3485538-3e3a-e62a-3258-d931039dad5d,vp,Vice President Of Engineering
b97a0110-4733-6edb-3670-c17a26050159,ade6382e-a81a-59d9-71e7-3a502689ce4b,c_suite,Chief Information Security Officer
b97a0110-4733-6edb-3670-c17a26050159,d531673b-3942-0ab8-e45f-dfdadf886b66,c_suite,Chief Marketing Officer
d5848897-bcf9-11d3-ab22-069b709d257e,659601c8-ba3f-4c01-9763-60fd492d1d1f,c_suite,Founder & CEO
d5848897-bcf9-11d3-ab22-069b709d257e,9d12c184-93c3-04e5-0ff5-c6791b220551,founder,Co-Founder
7ffea930-5d5f-8a8e-a572-ca250af64189,b3ba29fd-5d27-5a6c-43d0-cdbd7a51b1a5,c_suite,Founder & CEO
b6439f9e-5560-2ad2-3ca2-1581dd605e28,065bb154-1363-6d5c-2d33-faa4175cb165,c_suite,Founder/CEO
b6439f9e-5560-2ad2-3ca2-1581dd605e28,153143d2-fe17-2da7-d4a0-d5ca80b92242,c_suite,Chief Financial Advisor
b6439f9e-5560-2ad2-3ca2-1581dd605e28,eb6e9dd8-65d0-7c0f-41b0-e57eb3b83487,c_suite,"Director, Technology & Data Science"
b6439f9e-5560-2ad2-3ca2-1581dd605e28,7557662a-68ee-425a-49f3-3eb47e13b9d8,other,Brand Marketing Specialist
b6439f9e-5560-2ad2-3ca2-1581dd605e28,026310b7-a596-f354-4547-8de010e18392,other,Developer
60e5b094-7b3f-1312-5a07-1e41b1d63447,54d20910-3052-283f-5ea5-88b5fa62fd46,c_suite,Founder & CEO
60e5b094-7b3f-1312-5a07-1e41b1d63447,f5357c4f-1129-9641-2bc1-0c1d9c14e3a0,founder,Co-Founder & Backend Software Engineer
60e5b094-7b3f-1312-5a07-1e41b1d63447,f6659149-a373-42e5-aac4-859b57a402f4,c_suite,Co-Founder & CTO
81b6bda6-809d-b872-e0da-be0aca725b91,0bd37c33-686a-ea86-fa68-881d4036e4bd,c_suite,CEO & Co-Founder
81b6bda6-809d-b872-e0da-be0aca725b91,1897ced4-7f3d-c308-f6df-e287a84e1b7e,c_suite,"CTO, Co-Founder"
8c755336-7d15-e65e-2c71-0678f4382864,a031adf1-edb8-3499-6b8f-21951e42b155,board_member,Founder and Chairman
8c755336-7d15-e65e-2c71-0678f4382864,38714a7a-7bb6-36fc-91a9-adc1a05bee69,c_suite,COO
8c755336-7d15-e65e-2c71-0678f4382864,9ea1ce33-5d74-e42d-4f59-40634e390d03,founder,Co-founder and President
8c755336-7d15-e65e-2c71-0678f4382864,8d6f7e53-61bc-d9c8-1406-8e17892a1630,c_suite,Founder and CEO
8c755336-7d15-e65e-2c71-0678f4382864,82c10da1-7749-4478-8be5-9c126ea22e17,vp,Senior Vice President Operations
9550c6e5-dfbd-8fa9-5666-fd2a0efd9066,146520d5-7e6f-060a-c101-507c5c168273,founder,Founder
9550c6e5-dfbd-8fa9-5666-fd2a0efd9066,7a2030a7-fa8b-eaf9-8f43-860da3fb22b3,advisor,Business Advisor
9550c6e5-dfbd-8fa9-5666-fd2a0efd9066,c1488f42-0ff7-55dc-1d3a-fa28f1797df2,c_suite,COO and Co-founder
9550c6e5-dfbd-8fa9-5666-fd2a0efd9066,eac787f4-74ab-03af-2020-965a9b9bafa3,c_suite,CEO and Co Founder
e792b1e5-838d-b376-f9a3-c9c49466204a,b7b3dc0a-2fe0-1a80-1af5-87dba05dce66,c_suite,"CEO, Chairman, Director, and Co-founder"
e792b1e5-838d-b376-f9a3-c9c49466204a,20d95cba-0e64-412e-cb8a-fb35a374a5a0,c_suite,Chief Operating Officer
e792b1e5-838d-b376-f9a3-c9c49466204a,e8120261-8cd5-2619-30d3-65c7f0a388c5,c_suite,Chief Marketing Officer
e792b1e5-838d-b376-f9a3-c9c49466204a,82411b73-9240-4411-8df2-cd68f75d2423,c_suite,Chief Revenue Officer
fc4b9d55-559b-2b9f-afd6-ee3d51f8e7c4,159a4cea-4d4d-06e0-71b0-60774e8293ee,founder,Founder
fc4b9d55-559b-2b9f-afd6-ee3d51f8e7c4,b1d4d46e-5432-5121-c65d-515875fb7815,founder,Co-Founder
624fd656-eea9-e4c1-5bcb-d47732c20caa,b981b21b-d598-2548-b6fe-58cf5bc2866a,c_suite,Founder & CEO
eb176350-a920-46f2-4255-23ca58f58ce6,2fe0ecd8-6397-425e-8223-fda5f78f25f1,other,Machine Learning Engineer and AI Researcher
eb176350-a920-46f2-4255-23ca58f58ce6,cf44c37a-951b-4230-a210-432c811d9eee,other,ML Engineer and AI Researcher
4000e065-26a1-bda8-1321-5900aaade052,9ad01a37-1259-93fd-dc99-8c73cb8bb1c5,c_suite,CEO & Founder
4000e065-26a1-bda8-1321-5900aaade052,16cb8bec-4f7c-5faa-2f72-3c01bb69e09a,c_suite,CTO
606e2b25-748e-23f2-bffe-7362f98814fd,1aee881c-062a-cdf3-b21c-c1fafb9034d4,c_suite,Founder/CEO
606e2b25-748e-23f2-bffe-7362f98814fd,80187339-a853-f2a6-80d3-26382599b437,other,Department of Marketing at University of Pittsburgh
606e2b25-748e-23f2-bffe-7362f98814fd,274d882e-d44a-fb05-0e12-708f4a7d6e66,other,Department of Psychology at Cambridge University
606e2b25-748e-23f2-bffe-7362f98814fd,2de211cd-de0f-e5ef-fec5-4b10fe3244fc,other,"Integrated Marketing Communications at Northwestern University, NeuroMarketing Group"
606e2b25-748e-23f2-bffe-7362f98814fd,874c12fb-7bef-918a-6bc1-037f1a8d7d45,other,Department of Economics at Stanford University
606e2b25-748e-23f2-bffe-7362f98814fd,678eb42b-5b0f-bc60-0413-25ede5e801b8,c_suite,Co-founder and CTO
606e2b25-748e-23f2-bffe-7362f98814fd,8c7266f2-9b5f-98e0-d9ea-00762d783cf9,other,"Department of Economics at Stanford University, 2012 Nobel Prize in Economics"
606e2b25-748e-23f2-bffe-7362f98814fd,f35bd5c8-3efe-46f2-faab-467b3b2780b4,other,"Lead Research Scientist, World Well-Being Lab at University of Pennsylvania"
606e2b25-748e-23f2-bffe-7362f98814fd,4e791754-59fd-a61d-d72c-c9b4ba82132b,c_suite,"Marketing Department at Columbia. Director, Center for Decision Science"
36525818-9d87-93e5-d2ed-1df816df1ba3,767356f4-ec17-a381-f36f-db0e26b3401b,founder,Co-Founder & Experimental Technologies
36525818-9d87-93e5-d2ed-1df816df1ba3,2b1e5b1b-a88e-afee-0baf-e1fe5048edd8,c_suite,CEO & Co-Founder
36525818-9d87-93e5-d2ed-1df816df1ba3,072c073d-19de-42ea-8223-68baf95bad7e,founder,Co-founder and Chief Scientist
aeea55b7-56ce-613b-ab5c-6502eb040cbd,b37bc9c9-4e80-cbe3-71fa-62995571dbd4,other,Operations
aeea55b7-56ce-613b-ab5c-6502eb040cbd,1a32dd10-a34d-7276-3aca-9afc4b81cd40,other,Sr. Statistician & Database Systems
aeea55b7-56ce-613b-ab5c-6502eb040cbd,a61e3bac-c43f-51f7-0167-e66e125df431,advisor,"Angel Investor, Business & Finance Advisor"
aeea55b7-56ce-613b-ab5c-6502eb040cbd,8574be02-c91d-4dc4-81d5-c2a5158523cd,c_suite,Co-Founder & CTO
8eedec9e-b9ed-c08f-adce-5c7421686dd4,0b1f4e3d-2a42-d6be-6c80-49ec61f078bb,c_suite,CEO/Co-founder
8eedec9e-b9ed-c08f-adce-5c7421686dd4,0aa37be6-247a-120a-22ba-04198b59d537,c_suite,Co-founder and CFO
8eedec9e-b9ed-c08f-adce-5c7421686dd4,ebf3eb33-b5d0-94ff-09b7-1ec268b623bf,c_suite,COO & Co-Founder
b65af3f0-6515-2a22-551e-7c2de0b90e19,793ad651-8d57-76be-3f2d-2449d2b93af7,c_suite,CEO
98005706-85a2-ba71-0960-8d9c8e3115a7,22d24d44-84fa-64d0-dac4-75df3dd7e0ca,vp,VP of Engineering
5da8d6c5-56f7-ebc6-d450-f287b451107a,61614274-774e-4617-9be1-9bea2e5f65a5,c_suite,CEO
5da8d6c5-56f7-ebc6-d450-f287b451107a,9b55374e-c399-45d7-9780-d6993a8c04d5,other,"Senior Product Manager, Data"
5da8d6c5-56f7-ebc6-d450-f287b451107a,4121d830-9923-39c8-4335-2157521d6235,c_suite,Chief Product Officer
5da8d6c5-56f7-ebc6-d450-f287b451107a,e63f0aca-a421-433d-a55b-e137bf8eb2d9,other,Customer Success Manager
5da8d6c5-56f7-ebc6-d450-f287b451107a,7a5ca140-fd17-4422-a12f-fbc2dd77bce8,vp,VP of Finance
5da8d6c5-56f7-ebc6-d450-f287b451107a,f2155e3f-e107-a452-04b6-5624af9a603c,other,Senior Data Consultant
5da8d6c5-56f7-ebc6-d450-f287b451107a,bf9b98d3-90b4-47f4-8d3d-589ba2b1e53e,vp,"VP, Growth"
5da8d6c5-56f7-ebc6-d450-f287b451107a,5df5a470-f829-4c14-bbf2-979c449c5f47,c_suite,Chief Operating Officer
5da8d6c5-56f7-ebc6-d450-f287b451107a,f8c5cc20-a963-2127-fb63-e9ec52e12ee9,vp,VP Data
5da8d6c5-56f7-ebc6-d450-f287b451107a,7a107dee-842d-4e0a-9c9f-bf4309a4f235,vp,"VP, Customer Success"
5da8d6c5-56f7-ebc6-d450-f287b451107a,63d7db31-55fb-42bf-8351-36daa09a0b3c,vp,Head of Investment Research
a1cfe1fe-fbea-9a5e-8bfe-269c323fc7a2,03bbafde-c84a-faf8-5439-430f7b900a6b,vp,Vice President of Sales Golfler
a1cfe1fe-fbea-9a5e-8bfe-269c323fc7a2,ce06eb9a-6738-7f86-42a5-85fac9647f8f,other,Associate Sales Consultant / Assistant Golf Professional
a1cfe1fe-fbea-9a5e-8bfe-269c323fc7a2,fedea33e-0ff3-0c9f-d56b-1ecea547d2e9,vp,Senior Vice President of Accounting and Strategy
0e07413a-8ec5-feb2-3bb4-fc194aa04ca5,d28c309b-ce2f-c34a-edfd-8efc586922ec,c_suite,Founder and CEO
0e07413a-8ec5-feb2-3bb4-fc194aa04ca5,c9c05149-a006-4a9d-a967-0a952105e228,c_suite,"CTO, VP of Engineering"
0e07413a-8ec5-feb2-3bb4-fc194aa04ca5,e019d971-d1c8-ed0a-ddc5-1a5be45d6102,other,Kyndi Fellow
475da5de-4162-f229-218f-7ddb4d164e44,e4fa6d8b-93ff-8247-a156-1cc61bcfd74d,c_suite,CEO & Co-Founder
475da5de-4162-f229-218f-7ddb4d164e44,3bcfecb1-fac4-05b9-bdf4-082eba1a14c3,c_suite,Co-Founder & CTO
475da5de-4162-f229-218f-7ddb4d164e44,05b6b797-536a-b40d-09c1-0e8ae599bda4,c_suite,Co-Founder & Chief Medical AI Officer
92d1e4c4-8235-f460-2641-78bd86b01c15,fd34882b-9df2-4a71-a90b-bafdd8d19877,c_suite,CEO & Co-Founder
92d1e4c4-8235-f460-2641-78bd86b01c15,34032c2a-4623-47a5-9b20-5fefd4295c0a,c_suite,CTO and Co-Founder
248c849b-72c3-b2d9-14f0-3a81a5552545,768d0a23-dacf-4d6b-a777-36f7da8bb8b5,c_suite,CTO
248c849b-72c3-b2d9-14f0-3a81a5552545,e4a65aed-d986-4e70-bc16-e13632d7ac7d,c_suite,Co-founder & CEO
248c849b-72c3-b2d9-14f0-3a81a5552545,b18ec4d3-e7eb-40f2-b081-bc7660eda1b4,other,Growth
9c667cdb-a83a-3360-8cef-2a54e8a2aa14,498a1fe5-7a29-d38e-b7a0-541185596691,other,Community Lead
9c667cdb-a83a-3360-8cef-2a54e8a2aa14,9533b27a-62c7-c1d4-9399-39ad1a27b1f6,c_suite,Co-Founder and CEO
9c667cdb-a83a-3360-8cef-2a54e8a2aa14,1b533df3-e7d1-654d-d2c6-05e28f7f0940,c_suite,Co-Founder and CTO
9c667cdb-a83a-3360-8cef-2a54e8a2aa14,51494e4e-252f-4753-893c-ed704f0e1eed,other,Content Writer
ae6fe18c-d7ec-b96b-9b09-2a9e864a6e28,bf626520-ea84-b633-a7d9-98aaf1cc8b86,vp,Senior Vice President Business Development
ae6fe18c-d7ec-b96b-9b09-2a9e864a6e28,6f4a1b5a-2b88-33af-3af2-55c22237cfb4,founder,Co-Founder & VP of Product Quality
ae6fe18c-d7ec-b96b-9b09-2a9e864a6e28,bcf9a45b-a8b6-42f5-be54-a70438f71c47,c_suite,CTO
ae6fe18c-d7ec-b96b-9b09-2a9e864a6e28,2b48b931-7aca-47e5-80d2-d10002b9a079,c_suite,Chief Executive Officer
ae6fe18c-d7ec-b96b-9b09-2a9e864a6e28,26455791-bb65-4395-8f49-afef6f3a4af9,other,Chief Customer Officer
ae6fe18c-d7ec-b96b-9b09-2a9e864a6e28,378b6caf-6f94-994a-0250-c2796008ec68,other,Team Leader and Founding Team Member
9f4b6316-7739-a103-2fd2-db214ea20ec7,e7f5e365-916a-4775-9ce0-290864868f0d,c_suite,CTO and Head of Software
9f4b6316-7739-a103-2fd2-db214ea20ec7,063267b7-ab85-b0d7-aaa1-b76f3865677d,advisor,Advisor
1ae4f427-6424-2f63-cdd3-a8c7af4f8729,18b1fd91-a2d5-4c6b-89c3-bce59e873509,advisor,Advisor & Angel Investor
1ae4f427-6424-2f63-cdd3-a8c7af4f8729,97291be0-8540-80d5-1b7b-4d02483ef6d6,advisor,Advisor & Angel Investor
1ae4f427-6424-2f63-cdd3-a8c7af4f8729,fc19b727-0de7-2d7e-3ef9-ec9a271def9f,vp,VP Travel Strategy and Partnerships
e7b2b46c-5251-13d5-aed0-081a59cc0761,5120ff28-c4f4-6025-2c84-85dd10f119c6,other,Financial Manager / Payroll Administrator
e7b2b46c-5251-13d5-aed0-081a59cc0761,bd3d88ac-36f8-fd6a-650b-7a10fa8d405b,c_suite,CEO and Chief Data Scientist
