company_uuid,funding_total_usd,log_funding,num_funding_rounds,employees_ordinal,company_age_months,num_founders,founder_has_phd,founder_has_mba,max_founder_prior_jobs,avg_founder_prior_jobs,team_size,c_suite_count,board_count,advisor_count,is_success,company_degree,company_degree_centrality,company_pagerank,company_betweenness,avg_investor_degree,max_investor_degree,avg_investor_pagerank,max_investor_pagerank,avg_investor_betweenness,investor_clustering_coeff,investor_coinv_density,num_lead_investors,fund_type_grant,fund_type_non_equity_assistance,fund_type_other,fund_type_pre_seed,fund_type_seed,fund_type_series_a,fund_type_series_b,fund_type_series_c,fund_type_series_unknown
fdd4bfe1-5f7b-e403-d100-91e9ec01f903,4000000.0,15.201805169084134,1,2.0,84.98685939553219,4,0,0,6,3.75,0,0,0,0,0.0,1,4.3848110146452686e-05,4.384618757399044e-05,0.0,1.0,1,4.384618757399044e-05,4.384618757399044e-05,0.0,0.0,0.0,0,False,False,False,False,True,False,False,False,False
1ebaa59b-7035-75d2-316d-e7b35b8a82ed,618500000.0,20.242807751413633,8,7.0,131.96452036793693,3,1,0,11,6.0,21,6,0,0,1.0,24,0.0010523546435148644,0.00021558702909053217,0.0009961610291747075,16.208333333333332,178,0.00012201122159383178,0.0012557786802114394,0.0016043091879708877,0.004611900467763896,0.3695652173913043,0,False,False,True,False,False,False,False,False,False
4361b5e3-697b-325f-63e7-1814d63b865f,173656544.0,18.97259002720135,9,5.0,107.95006570302233,2,0,0,5,4.0,6,3,0,0,1.0,7,0.0003069367710251688,5.809956376768081e-05,5.2725996128634244e-05,17.0,79,0.00012725947769934198,0.0005837366973461261,0.0009191126203928801,0.00421849451206416,0.42857142857142855,0,False,False,True,False,False,False,False,False,False
5e298e78-0999-fe40-4b90-c21ed1c90786,3200000.0,14.978661680269907,4,2.0,62.844940867279895,3,0,0,2,1.6666666666666667,3,1,0,0,0.0,17,0.0007454178724896957,0.00028681893793431994,0.0005838914903030085,1.6470588235294117,8,2.7762520728510614e-05,9.765999059365724e-05,6.09024793040696e-05,0.007775605518895562,0.5416666666666666,0,False,False,False,False,True,False,False,False,False
16c38a41-e42c-e440-f372-d5f382be7662,1520000.0,14.23422155071698,11,2.0,107.95006570302233,1,0,1,1,1.0,0,0,0,0,0.0,5,0.00021924055073226344,7.336976028324467e-05,0.0001376710215135317,3.8,12,4.3747208944743065e-05,0.00011813647041703326,0.00040860336224035664,0.0011173563862502873,0.2,0,False,False,False,True,False,False,False,False,False
ad2db791-8925-f18a-5148-f927f62cdd03,31000000.0,17.249497794707484,4,3.0,100.22996057818659,3,0,0,5,4.666666666666667,2,1,0,0,0.0,6,0.0002630886608787161,7.667470032834719e-05,0.00017247005832528057,10.833333333333334,32,9.080216709746228e-05,0.00024394441582888143,0.0009787418550273581,0.007600742008943223,0.6666666666666666,0,False,False,False,False,False,False,False,False,True
b76a3e0a-5632-9229-4457-86a28bb0cd5d,3568676.0,15.087705496835738,2,2.0,113.7976346911958,3,0,0,2,1.3333333333333333,4,2,0,0,0.0,2,8.769622029290537e-05,6.447126160823514e-05,8.770391125719329e-08,1.0,1,3.353365055686808e-05,3.353365055686808e-05,0.0,0.0,1.0,0,False,False,False,False,True,False,False,False,False
ef982dc8-a314-3ca9-0e21-9bbcdc86dfa6,10920000.0,16.206106619856122,3,2.0,131.96452036793693,1,0,1,2,2.0,1,1,0,0,0.0,9,0.0003946329913180742,7.060757335523624e-05,0.0005194087838040069,84.11111111111111,581,0.0006101800555886458,0.004186935873269367,0.01707307894478464,0.0027271227459985167,0.4722222222222222,0,False,False,False,False,False,True,False,False,False
8896ebc0-c182-3250-a26e-f1ed9cfd03ca,3182500.0,14.973177923632031,3,2.0,131.96452036793693,1,0,0,3,3.0,1,1,0,0,0.0,4,0.00017539244058581075,4.196080568062038e-05,5.370540575391436e-05,12.25,25,0.00010539907046995179,0.00021040591929671928,0.0011966093571299493,0.0011798171425957944,0.6666666666666666,0,False,False,False,False,True,False,False,False,False
16d9c09a-801a-53da-3ab6-27ce7852a915,16950000.0,16.64577845078778,5,4.0,131.96452036793693,2,0,0,4,3.0,5,2,0,0,0.0,4,0.00017539244058581075,6.699548224338482e-05,0.0001255042970090436,3.25,10,3.624286551077217e-05,8.310189994705941e-05,7.350143730396143e-05,0.0011496027780056811,1.0,0,False,True,False,False,False,False,False,False,False
8a82f82c-31c1-32ba-dc73-c1fc5de8d123,40000000.0,17.50439003707821,3,2.0,23.98160315374507,1,0,0,2,2.0,0,0,0,0,1.0,9,0.0003946329913180742,7.24118440201859e-05,0.00027534924480122756,48.666666666666664,304,0.00035581531865925534,0.002223818151489363,0.011374944150359802,0.003579872247317651,0.6388888888888888,0,False,False,False,False,False,True,False,False,False
69487827-008f-2884-8ff5-d962a77f6b34,23000000.0,16.951004817371683,2,5.0,97.56898817345598,2,0,1,11,6.0,2,1,0,0,0.0,2,8.769622029290537e-05,2.9580808675479585e-05,4.18347656696812e-05,16.0,31,0.0001283174908168941,0.00023766967906784813,0.000939949213361279,0.0024423207281917252,0.0,0,False,False,True,False,False,False,False,False,False
22842c69-801b-9d41-a1bc-92d3a5170092,17450000.0,16.6748502639193,5,2.0,131.96452036793693,3,0,0,2,1.3333333333333333,3,1,1,0,0.0,18,0.0007892659826361484,0.0001918660640044681,0.001627108493103877,35.72222222222222,581,0.0002668035980911922,0.004186935873269367,0.00756588819005006,0.004838305610727171,0.35294117647058826,0,False,False,False,False,False,True,False,False,False
575b5c65-b03f-2afd-cb18-c781d800f95b,11725000.0,16.27723395758446,7,2.0,79.63206307490144,2,0,0,4,3.5,0,0,0,0,0.0,22,0.0009646584232219591,0.0003556630930395731,0.0007670803049419444,1.5454545454545454,7,2.4479756740489645e-05,6.940487587093581e-05,4.501167887441374e-05,0.007478273689847144,0.39826839826839827,0,False,False,False,False,False,True,False,False,False
a023e3a4-0a18-c0c4-7e45-e3495cde7400,22500000.0,16.929025911619092,9,2.0,71.97766097240472,1,0,0,1,1.0,2,2,0,0,0.0,5,0.00021924055073226344,4.542512826319513e-05,4.952795725034928e-05,14.2,31,0.00012271805504329914,0.0002498897010582625,0.0008102954376390109,0.0016305628325220616,1.0,0,False,False,True,False,False,False,False,False,False
a10149ce-f76f-540f-dae9-dedcaced712b,3540000.0,15.079637567595793,6,2.0,119.97371879106439,2,1,1,2,1.5,1,1,0,0,0.0,15,0.0006577216521967903,0.00011024428890970825,0.0012469108272704767,42.93333333333333,304,0.0003145294947038407,0.002223818151489363,0.008064579198076962,0.001959368994608806,0.5238095238095238,0,False,False,False,False,False,True,False,False,False
30c35868-4b91-524f-434c-04f628af55e8,2000000.0,14.508658238524095,2,2.0,47.96320630749014,1,0,0,1,1.0,0,0,0,0,0.0,2,8.769622029290537e-05,2.3825093652600164e-05,1.332434183034556e-05,83.5,164,0.0006940872528184323,0.001353439258039118,0.020942012830509577,0.0030011090880147865,0.0,0,False,False,False,False,True,False,False,False,False
5cd975dd-ca92-66d9-5b7c-ced2995c0d0c,46320000.0,17.65108441281796,4,3.0,131.96452036793693,3,0,0,2,1.3333333333333333,4,3,0,0,0.0,14,0.0006138735420503376,9.775464834133507e-05,0.0007452685139979336,73.78571428571429,581,0.0005198000304470552,0.004186935873269367,0.012225143395608384,0.0019174356083545444,0.7362637362637363,0,False,False,False,False,False,False,False,True,False
76b5010b-7f8e-52f8-f31a-dfdbaf2b85d7,12752893.0,16.361268784204714,6,2.0,107.95006570302233,2,0,0,3,3.0,1,1,0,0,0.0,15,0.0006577216521967903,0.0001629230780037593,0.0009210245026861127,30.533333333333335,233,0.0002593680713083831,0.002018521680661568,0.0055390631897155535,0.005030681306503126,0.49523809523809526,0,False,False,False,False,False,True,False,False,False
c271854c-23cf-422b-be9f-a95769a9ccd6,34444467.0,17.354858961977982,9,2.0,119.97371879106439,2,0,0,7,4.0,4,1,0,0,0.0,18,0.0007892659826361484,0.00015747994769627275,0.0012091845019077047,54.0,581,0.0003847316495382555,0.004186935873269367,0.009601099446629305,0.004049810004237344,0.43790849673202614,0,False,False,False,False,False,False,True,False,False
71a76d8d-4eb9-557a-26a5-dab7ba167d0f,47220932.0,17.670347848003317,8,2.0,112.1550591327201,3,0,0,2,1.6666666666666667,3,2,0,0,0.0,12,0.0005261773217574322,0.0001158101060247928,0.00016587170301043646,4.916666666666667,10,4.525826085071167e-05,8.612664066437567e-05,9.538328327437087e-05,0.002678495135497008,0.17777777777777778,0,False,False,False,False,False,False,True,False,False
8a969f78-ce78-6d9b-dd08-01f544911393,2300000.0,14.648420115681892,3,2.0,71.97766097240472,1,1,1,7,7.0,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,True,False,False,False,False
08212752-0a55-bf62-e5c5-909a23862c73,7250000.0,15.796512164761882,3,1.0,131.96452036793693,1,0,0,1,1.0,1,1,0,0,0.0,1,4.3848110146452686e-05,4.384618757399044e-05,0.0,1.0,1,4.384618757399044e-05,4.384618757399044e-05,0.0,0.0,0.0,0,False,False,False,True,False,False,False,False,False
62516ebe-b1f4-7d7f-7339-877e9f6b800b,256100000.0,19.361078555074478,4,3.0,73.98160315374507,2,1,0,1,1.0,6,4,0,0,1.0,17,0.0007454178724896957,0.00012511493315110075,0.0005648437164521661,31.823529411764707,152,0.0002256988442547991,0.0010588831712924573,0.0026701845813317643,0.0027930682489158243,0.7794117647058824,0,False,False,False,False,False,False,True,False,False
64fd7a7f-ae87-5df7-f5a0-093ff98dae72,1100000.0,13.910821646859095,1,3.0,131.96452036793693,2,0,0,6,4.5,0,0,0,0,0.0,3,0.00013154433043935805,3.515089506863401e-05,5.987710758244303e-06,6.666666666666667,16,5.9003738663065e-05,0.00012697672868133012,0.0007700935950388593,0.0055460002929296455,1.0,0,False,False,False,False,True,False,False,False,False
3d9444de-6fff-9e41-dbcc-dda3483d2df1,84880250.0,18.256752009381557,4,3.0,107.95006570302233,2,0,0,2,1.5,5,2,0,1,0.0,4,0.00017539244058581075,6.569453870385314e-05,0.0001255042970090436,25.75,100,0.00020541760085170666,0.0007606350318993752,0.003914313100531169,0.000250797728107284,0.5,0,False,False,False,False,False,False,False,True,False
9de54702-65e0-0087-dc4b-c7449850f7ad,59455000.0,17.90073029867326,7,4.0,131.96452036793693,2,0,0,4,2.5,1,1,0,0,0.0,4,0.00017539244058581075,6.672901376747364e-05,0.0001255042970090436,5.75,20,5.6165763034052665e-05,0.00016299568532264605,0.00035122692998183725,0.006772276760985896,1.0,0,True,False,False,False,False,False,False,False,False
cda5f51b-f66c-cdd6-4dc4-cf331090a8f7,1000000.0,13.815511557963774,3,1.0,27.989487516425754,3,0,0,1,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,True,False,False,False,False
161cada2-f1ae-f026-344b-5b68c8dd7bd2,2000000.0,14.508658238524095,1,1.0,40.99868593955322,1,0,0,5,5.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,True,False,False,False
cd8a80d4-8595-130b-aebc-f04d2881c5bd,3240000.0,14.99108419641044,1,1.0,48.52168199737188,2,0,1,7,4.0,2,2,0,0,0.0,3,0.00013154433043935805,8.509633564247985e-05,0.0,1.0,1,3.0096138217827284e-05,3.0096138217827284e-05,0.0,0.008620689655172414,1.0,0,False,False,False,False,True,False,False,False,False
25d7de9a-8ce4-b2a3-143e-b997737245ab,3295000.0,15.007917029408835,10,2.0,131.96452036793693,3,1,1,7,3.6666666666666665,1,1,0,0,0.0,9,0.0003946329913180742,0.0001077061821309893,0.00029717622576432376,10.444444444444445,71,8.880138580352862e-05,0.0005224907256519348,0.0009238109534655465,0.0025768740985227037,0.06666666666666667,0,False,False,False,False,False,False,False,False,True
fa859472-822d-8bc9-6379-3a6bc397a7df,74950000.0,18.13233179585511,5,4.0,119.97371879106439,2,0,0,3,2.0,2,2,0,0,0.0,7,0.0003069367710251688,5.5015230401449554e-05,0.0001978473039777914,96.14285714285714,581,0.0007031537219988139,0.004186935873269367,0.019996616893260093,0.0022431040535097605,0.7142857142857143,0,False,False,False,False,False,False,False,True,False
ea28a49a-c477-3f20-7b27-645ee074597a,7045067.0,15.767838355503963,8,1.0,123.98160315374507,2,0,0,2,1.5,2,2,0,0,0.0,18,0.0007892659826361484,0.00016510043073456778,0.0007865364926653375,10.722222222222221,79,9.566014918694789e-05,0.0007051055438391984,0.0010342634342568303,0.003441895326978735,0.4411764705882353,0,False,False,False,False,True,False,False,False,False
ab13ec7b-2936-c9b3-43ad-cf28974c2859,25947486.0,17.0715853228098,4,4.0,107.95006570302233,3,0,0,1,0.6666666666666666,1,0,1,0,0.0,2,8.769622029290537e-05,3.2363583858091765e-05,4.18347656696812e-05,6.0,11,6.361962096419181e-05,0.00010710501199277172,0.00028870550638807605,0.0005972648064177487,1.0,0,False,False,False,False,False,False,True,False,False
3a3f85b8-1ada-7a6e-7808-20223ff2c30a,5000000.0,15.424948670398354,3,3.0,118.95532194480946,2,0,0,2,1.5,3,1,1,0,0.0,2,8.769622029290537e-05,2.19709968544507e-05,2.596530292618593e-06,11.0,19,8.593177080461718e-05,0.0001411156417216796,0.0004078906395963811,0.0029459516104744657,1.0,0,False,False,False,False,False,True,False,False,False
c2929672-d2b1-0360-6ff2-738c1ed8e66e,22100000.0,16.91108821173685,8,2.0,127.72667542706964,1,0,0,1,1.0,2,2,0,0,0.0,21,0.0009208103130755064,0.0002557227366614848,0.0012550769226010536,4.0,23,4.1410802406364015e-05,0.00019108634951371724,0.00018575040001399408,0.005364193174326634,0.2982456140350877,0,False,False,False,False,False,False,False,False,True
93522a54-041c-0284-c931-8085d5aaa8df,1545000.0,14.250535115562965,2,1.0,92.70696452036793,2,0,1,6,5.5,2,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False
02a5c7a6-2689-d1df-0f56-af7627a07256,1150000.0,13.955273369904273,2,2.0,124.5400788436268,3,0,1,1,1.0,3,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,True,False,False,False,False
a0872c11-0e6f-16bc-324a-a08880efb5db,1500000.0,14.220976332738882,1,5.0,122.99605781865965,2,0,0,2,1.5,1,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,True,False,False,False,False
b2b8e5dc-bab5-d4a9-eb7a-3873ed8d6e17,3000000.0,14.914123179965662,1,1.0,125.0,2,0,0,8,4.5,0,0,0,0,0.0,6,0.0002630886608787161,6.955377506288184e-05,0.00011896827141125736,9.5,45,7.860462871220812e-05,0.00033250329133154585,0.000927502523733431,0.005237333637054944,1.0,0,False,False,False,False,False,True,False,False,False
caf83343-5f30-2b08-6173-9c6a44eb4a33,63500000.0,17.96655047961095,9,3.0,119.97371879106439,2,1,0,7,4.5,4,1,1,0,0.0,28,0.0012277470841006752,0.0002643113238706122,0.0014064164901489257,13.357142857142858,127,0.00011178805618909519,0.0009619705845613207,0.002108337126040542,0.003038226027003467,0.2328042328042328,0,False,False,False,False,False,False,False,False,True
d981801e-eced-9e7f-bd48-34af029e74ef,38513800.0,17.466527202556346,4,3.0,107.95006570302233,2,0,0,4,3.0,3,2,0,0,0.0,7,0.0003069367710251688,7.34382186160058e-05,0.0003340016037104628,22.285714285714285,100,0.00018107201778916226,0.0007606350318993752,0.0029695065098042,0.0031161720304580033,0.6,0,False,False,False,False,False,False,True,False,False
166d97f8-f0dd-b775-1a3c-50e5a70e8c1c,18325000.0,16.723776860307247,8,2.0,131.96452036793693,1,0,0,4,4.0,4,1,0,1,0.0,11,0.00048232921161097954,0.00010655004129034139,0.0005365503825919132,40.0,233,0.000347612518534829,0.002018521680661568,0.007967995204081882,0.0019301621188429464,0.2,0,False,False,True,False,False,False,False,False,False
5c0a8043-4bbe-fee0-d80c-364ef3fa1a79,26745000.0,17.101858135337654,4,2.0,131.96452036793693,3,0,0,4,3.0,4,2,1,0,0.0,12,0.0005261773217574322,0.0001735218813748087,0.00034863680679843013,3.75,27,4.04435211397976e-05,0.00022886424309493853,0.00011160707518133508,0.006236856529818345,0.3939393939393939,0,False,False,False,False,False,False,True,False,False
7b7a025a-c7f3-aeff-bea5-fc3441bd4a53,1850000.0,14.430696737594902,3,2.0,102.98948751642575,1,0,0,1,1.0,1,1,0,0,0.0,5,0.00021924055073226344,8.720860223675616e-05,0.0001673390626787248,15.4,73,0.00014531142441842794,0.0006419048518496901,0.0037438251208920955,0.006582362977919614,1.0,0,False,False,True,False,False,False,False,False,False
198c1cac-f33f-e9e4-7972-2fb311be31dc,1050000.0,13.864301674514206,3,1.0,118.42969776609723,3,1,0,2,2.0,2,1,0,0,0.0,9,0.0003946329913180742,0.00013075208725287597,0.0001870563397463205,2.4444444444444446,7,3.447742595001772e-05,7.825076595269274e-05,4.26685197741704e-05,0.008028834585313265,0.8333333333333334,0,False,False,False,False,True,False,False,False,False
e8d980e4-0fad-cb73-98c5-d1603114f003,18000000.0,16.705882371415992,6,3.0,118.00262812089356,2,0,0,1,1.0,1,1,0,0,0.0,15,0.0006577216521967903,0.0001516447592727359,0.0006454170633551962,7.333333333333333,42,6.580990264802487e-05,0.0003041400920604229,0.0004651901046912717,0.0037148237002386304,0.25274725274725274,0,False,False,False,False,False,True,False,False,False
7ffef390-5eae-f930-5297-76de5ac36dcd,42416668.0,17.563051979736617,4,3.0,131.96452036793693,2,0,1,11,7.5,1,1,0,0,0.0,8,0.0003507848811716215,9.634915445781852e-05,0.00014092948133833375,4.125,15,4.401820775541626e-05,0.000148170477066528,0.0001818476909293663,0.004499986522077962,1.0,0,False,False,False,False,False,False,False,True,False
4e767ba5-8502-0be8-4cae-bc6159c288ef,5519000.0,15.523707423613867,4,2.0,119.97371879106439,1,0,0,2,2.0,0,0,0,0,0.0,3,0.00013154433043935805,4.13656003118434e-05,4.7123725743469e-05,16.666666666666668,47,0.00013598952589898453,0.0003609430800499278,0.0017458140352156865,0.002496076455834397,1.0,0,False,False,False,False,True,False,False,False,False
07619a1d-8b2a-75fa-6a74-8934db40a461,1396679.0,14.149608549724022,6,2.0,119.97371879106439,3,0,0,1,1.0,3,2,0,0,0.0,5,0.00021924055073226344,6.558855685634883e-05,0.00014661783524751951,16.6,73,0.0001529767939516937,0.0006419048518496901,0.0038075346075120086,0.002289709366165647,0.1,0,False,False,True,False,False,False,False,False,False
92a1bd21-3c16-564c-a6c0-b9a14b2fd463,14014288.0,16.45558800993489,5,1.0,131.96452036793693,3,0,1,5,3.0,2,2,0,0,0.0,10,0.0004384811014645269,0.00010921939055484119,0.001161891224670906,34.3,304,0.0002618337698711374,0.002223818151489363,0.009814644167242148,0.005023601930288198,0.4,0,False,False,False,False,True,False,False,False,False
a8cd9d0c-27d7-6d6b-65fd-17ee14ffb993,16442740.0,16.61539466118874,5,2.0,130.02628120893561,5,0,1,6,2.2,4,3,0,0,0.0,10,0.0004384811014645269,0.00010104924914894799,0.0003389232796906685,10.5,39,9.397326213772607e-05,0.00033219357645113384,0.0008506312269565353,0.004095934577441964,0.4,0,False,False,True,False,False,False,False,False,False
68d21ada-1287-fad4-b465-9aa653ccc7da,7299999.0,15.80338490611862,4,2.0,131.96452036793693,2,0,0,2,2.0,3,2,0,0,0.0,10,0.0004384811014645269,8.479530506882379e-05,0.000907515244457681,69.3,581,0.0005139345172013152,0.004186935873269367,0.014379148454600638,0.0032584777662270498,0.4444444444444444,0,False,True,False,False,False,False,False,False,False
67b1c7dc-d78d-3dd8-00fc-6ce49cdd9b59,24149984.0,16.99979431694465,2,2.0,123.52168199737187,3,0,0,3,2.3333333333333335,0,0,0,0,0.0,2,8.769622029290537e-05,1.9289316553509982e-05,1.7701454805558654e-06,25.0,39,0.0001744719859549083,0.0002634465558881562,0.000503219457458951,0.00265399411514105,0.0,0,False,False,False,False,False,False,False,False,True
1f859b0d-2f1c-6ddb-695b-f45286eb3d35,61383423.0,17.932650389242895,5,4.0,131.96452036793693,3,0,0,3,2.0,6,3,0,0,0.0,9,0.0003946329913180742,9.009903475650576e-05,0.00012977226694478106,5.888888888888889,13,5.4592890966152366e-05,0.00011395060347849415,0.00023944800637771215,0.004555484469114233,0.8214285714285714,0,False,False,True,False,False,False,False,False,False
1438c65c-fa1e-9904-ecc8-91378e4d652f,1650000.0,14.316286451937186,4,2.0,79.00788436268068,2,0,0,3,2.0,2,2,0,0,0.0,1,4.3848110146452686e-05,4.384618757399044e-05,0.0,1.0,1,4.384618757399044e-05,4.384618757399044e-05,0.0,0.0,0.0,0,False,False,False,False,True,False,False,False,False
8a0a04b0-d053-a602-ea8a-1e544514e741,8000000.0,15.894952224644102,3,3.0,98.19316688567673,3,0,0,1,1.0,4,1,0,1,0.0,6,0.0002630886608787161,6.155815994579387e-05,6.98274068674452e-05,8.0,17,7.423543501025675e-05,0.0001527282302900403,0.000320360279851282,0.004022052638594094,1.0,0,False,False,True,False,False,False,False,False,False
56ad54a1-ef0d-c862-8ed1-657996235cc5,75121105.0,18.13461211586559,5,3.0,97.96320630749014,4,0,0,4,1.5,7,3,0,1,0.0,27,0.0011838989739542225,0.0002402840080355686,0.0025917030449817053,27.88888888888889,304,0.0002102415542662798,0.002223818151489363,0.00591817908813389,0.004340665171499982,0.5641025641025641,0,False,False,False,False,False,True,False,False,False
d22b15ee-e454-9062-f8c0-f77f2d0f8526,17498069.0,16.67760114709754,4,1.0,88.99474375821288,4,0,0,2,1.5,3,3,0,0,0.0,12,0.0005261773217574322,9.24068486886243e-05,0.0013495997245999507,62.833333333333336,233,0.0005098405844053197,0.002018521680661568,0.010626175466018547,0.0014093920357001186,0.7575757575757576,0,False,False,False,False,False,True,False,False,False
7fd57170-c1c6-2927-5390-950a83b93dbb,120000000.0,18.603002309079653,4,2.0,131.96452036793693,2,0,1,4,3.5,5,2,0,0,0.0,21,0.0009208103130755064,0.00018657421704180348,0.0013107678549981094,22.285714285714285,92,0.00016308771731856963,0.0006730020912565617,0.0024578569877740397,0.004579450064414021,0.6904761904761905,0,False,False,False,False,False,False,False,True,False
17ed374d-ea20-48ed-295a-6469507af779,1800000.0,14.403297778421795,11,1.0,131.96452036793693,1,0,1,1,1.0,1,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,False,False,False
391f7aa1-d9a0-861c-c4f8-10c71b522993,13000000.0,16.380459992348886,5,2.0,95.9592641261498,2,0,0,4,2.5,4,2,0,0,0.0,13,0.0005700254319038849,0.00010745911999960317,0.001929005377192031,77.76923076923077,581,0.0005777763182391187,0.004186935873269367,0.01892924430380126,0.002773094612589566,0.47435897435897434,0,False,True,False,False,False,False,False,False,False
42f5fb89-3bde-883c-d157-7b578ce56e3a,1200000.0,13.997832948091215,4,1.0,112.97634691195795,2,1,0,3,2.5,2,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,True,False,False,False,False
d9e5a743-8de3-d1d1-5dbc-00cbc3af4be8,58625000.0,17.886671801788285,7,3.0,100.85413929040736,2,0,0,2,2.0,2,2,0,0,0.0,14,0.0006138735420503376,0.00015930528663208752,0.00025736726213068905,3.2142857142857144,10,3.405431035545708e-05,8.983249140254792e-05,5.6843589718597676e-05,0.005597773878898276,0.3974358974358974,0,False,False,False,False,False,False,True,False,False
31613b44-f553-8d44-7df0-cee99c98b975,16000000.0,16.588099342704055,3,2.0,119.97371879106439,3,0,0,4,3.3333333333333335,3,1,0,0,0.0,5,0.00021924055073226344,5.042358249960667e-05,8.071852674495311e-05,10.8,35,8.462148870960494e-05,0.00024180875794817662,0.0004391483003509075,0.00241994778890187,0.5,0,False,False,False,False,False,False,True,False,False
344726c8-aaaa-cd32-8f44-82195002f270,2220000.0,14.613018204298811,2,1.0,127.66097240473061,3,0,0,4,3.6666666666666665,0,0,0,0,0.0,5,0.00021924055073226344,4.3356717668013656e-05,0.0021961088279210707,121.2,581,0.0008783703183515548,0.004186935873269367,0.0271545391307206,0.00322286532167467,0.4,0,False,False,False,False,True,False,False,False,False
57440534-ffd7-383c-fc2e-551572b96a3e,8741009.0,15.983536301595834,3,2.0,119.97371879106439,1,0,0,1,1.0,3,2,0,0,0.0,3,0.00013154433043935805,3.2488859760210025e-05,5.458649546660031e-06,9.333333333333334,20,8.258180380808532e-05,0.00016209875182332653,0.0003976564554692961,0.0035375012268126092,1.0,0,False,False,False,False,False,False,False,False,True
468b6ef2-8900-c7a3-04ef-879055e9eaa2,3620814.0,15.102209696583717,9,2.0,122.56898817345598,1,0,1,2,2.0,0,0,0,0,0.0,7,0.0003069367710251688,7.130413685635445e-05,0.00021095509431950325,17.571428571428573,79,0.0001647207955457996,0.0007051055438391984,0.0022867937998016018,0.0038696756998531506,0.06666666666666667,0,False,False,False,False,True,False,False,False,False
0b807214-b8ce-c2c6-21ba-94c4b673bb72,6790000.0,15.730961646810274,2,2.0,119.97371879106439,2,0,0,1,1.0,4,2,0,0,0.0,3,0.00013154433043935805,6.198284120211513e-05,8.36695313393624e-05,1.3333333333333333,2,2.6939294376369422e-05,3.3031945130571736e-05,4.18347656696812e-05,0.008620689655172414,1.0,0,False,False,False,False,False,False,True,False,False
c2ea2302-da70-dca2-31a2-cd69feb0f2d4,3000000.0,14.914123179965662,1,2.0,127.56241787122207,1,0,0,1,1.0,1,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,True,False,False,False,False
6d378472-f706-71a4-0466-7757c178c4f9,6450000.0,15.679590843810702,10,2.0,131.96452036793693,3,0,0,2,1.3333333333333333,9,2,1,3,0.0,17,0.0007454178724896957,0.00017023301032208305,0.0012664073625494705,24.11764705882353,233,0.00021107703286813513,0.002018521680661568,0.004585313265354978,0.004650059653715705,0.18333333333333332,0,False,False,True,False,False,False,False,False,False
af0cc8f6-30c0-1b2a-6501-ef0dfb4de0a6,393000000.0,19.789320172378066,6,5.0,129.92772667542707,3,0,0,15,7.666666666666667,12,3,1,0,1.0,21,0.0009208103130755064,0.00022586484160804374,0.0007412056102726844,12.285714285714286,100,0.00010030494362735108,0.0007606350318993752,0.0015220385249251906,0.0055267926568622686,0.44285714285714284,0,False,False,True,False,False,False,False,False,False
806051c6-fa62-a3eb-97ef-68d7fd4182d4,3815000.0,15.154451484823857,5,2.0,124.7700394218134,2,0,0,5,3.5,3,2,0,0,0.0,7,0.0003069367710251688,6.51567969469926e-05,5.511204241022827e-05,11.571428571428571,35,0.00010308905125206516,0.0002991150923178502,0.000617356457832295,0.002610191682960266,0.4666666666666667,0,False,False,False,False,True,False,False,False,False
4504ef28-40bf-8d6f-3390-4e31de6de61f,35000000.0,17.370858648025116,3,2.0,71.97766097240472,1,0,0,4,4.0,3,2,0,0,0.0,13,0.0005700254319038849,0.00014544693415616857,0.0003174246354103122,4.461538461538462,21,4.0203264091346015e-05,0.00015343447474565426,0.00010424693533539058,0.005517143199960865,0.8181818181818182,0,False,False,False,False,False,False,True,False,False
9b157bf4-45e1-0811-3062-5129d355f72a,86000000.0,18.26985786584569,5,2.0,16.98423127463863,2,1,1,17,12.0,1,1,0,0,1.0,18,0.0007892659826361484,0.000195790641539076,0.0016128409607300755,8.055555555555555,46,6.685409430875161e-05,0.0003112770417977905,0.0006223156655229193,0.006191928989463005,0.5555555555555556,0,False,False,False,False,False,False,False,True,False
