company_uuid,edu_data_available,founder_top_univ_count,founder_univ_degree_avg,founder_univ_pagerank_max,co_alumni_investor_overlap,founder_alumni_network_size,founder_ex_faang_count,founder_ex_startup_count,founder_prior_org_pagerank_max,coworker_investor_overlap,founder_coworker_network_size,founder_industry_diversity,founder_investor_social_proximity,team_network_reach
85c9851f-84a4-42d4-9b9a-48ef45a80633,1,1,335.0,0.003908475218421671,0.0,668.0,0,0,2.1965070551399623e-05,0.0,13.0,5,0.0,680.0
bff3f6ee-1b77-45c9-98af-a89bb5ef09e1,1,0,222.0,0.0015277410424408594,2.0,442.0,1,0,0.00046246136628475475,1.0,262.0,4,2.0,702.0
f6b6df7e-d606-44d4-903c-899ad07c0c7c,1,0,327.0,0.002028088228404041,1.0,326.0,0,0,4.366664944112784e-06,0.0,0.0,1,1.0,326.0
f636360c-d4ce-4ddf-bbeb-7c643546bd97,1,0,319.5,0.002544689420265959,0.0,635.0,0,0,6.344150206146121e-06,0.0,1.0,2,0.0,636.0
a533d9c9-7c58-4e2f-8e31-29dce78a329d,1,0,60.0,0.0007946504842916327,0.0,177.0,0,0,0.0025997838799247104,1.0,1290.0,8,1.0,1467.0
5c84e86a-c217-4822-b769-074c99d2f313,0,0,,,0.0,,1,1,0.006956676171922294,0.0,3352.0,4,0.0,3352.0
6591d47c-9f6f-4b2d-8c90-4977f8af619f,0,0,,,0.0,,0,0,,0.0,,0,0.0,
819778a0-17b7-486b-a7ce-f0d80f2235f5,0,0,,,0.0,,0,1,6.874618600902361e-05,1.0,48.0,4,1.0,48.0
dc0cd36d-0e19-400c-a542-708ef7fbf181,0,0,,,0.0,,0,0,,0.0,,0,0.0,
2970fe48-2fe2-42b0-b642-f5e60a1eed98,1,0,19.5,0.00021720724016025182,0.0,37.0,0,0,6.125616481751967e-06,0.0,0.0,1,0.0,37.0
022d5390-acb7-4499-ae23-e43cf458e0d7,1,1,344.0,0.0030287531794781766,0.0,684.0,0,1,8.444234487294895e-05,0.0,78.0,12,0.0,758.0
0b9d551e-c67a-4eed-9ede-caa17010279f,1,3,310.6666666666667,0.007841625478944653,3.0,1847.0,0,0,,0.0,,0,1.0,1847.0
969aa6db-123d-4c75-b49a-09ec4a7e0815,1,0,7.5,6.941477041908952e-05,0.0,13.0,0,0,0.00017103857442371675,0.0,73.0,10,0.0,86.0
00ee0197-d206-43a5-878f-e208aa7a600f,1,1,1221.5,0.014637025750933357,0.0,2440.0,1,1,0.0008344591092858757,0.0,787.0,3,0.0,3100.0
374a2a86-7c53-4a48-a0fe-67e12862f4ef,0,0,,,0.0,,0,0,5.1773230057051675e-06,0.0,0.0,1,0.0,0.0
b3dcf69d-bede-4992-af7e-26085328b293,1,1,1324.0,0.008007899771998483,2.0,1323.0,2,1,0.0025237387716542667,0.0,1286.0,5,1.0,2587.0
95466d03-f8ea-4e62-adc4-3a8a9615e601,1,0,26.0,0.00018672509946265613,0.0,25.0,0,0,5.715877320794872e-06,0.0,0.0,2,0.0,25.0
83dda4fd-4d89-4eb7-93d9-1b1cf6a852c5,1,0,90.0,0.0006887102161907095,3.0,178.0,0,0,9.269863758343052e-05,2.0,59.0,6,5.0,233.0
ac05a4fc-0306-461b-93e4-bdcc6b1fb79c,0,0,,,0.0,,0,0,,0.0,,0,0.0,
29dd1d45-c6eb-40d2-969e-ede76682348f,1,0,111.5,0.0012217584391621152,0.0,221.0,0,0,0.0001163926334559245,0.0,63.0,1,0.0,283.0
02327170-81c7-4a4c-92d8-83636df1ee1d,1,2,341.25,0.0042385648461464726,5.0,1339.0,1,3,0.0004484808080139617,2.0,273.0,9,1.0,1610.0
d227b99e-64a9-aad5-0841-8e51ec1e5bec,1,0,136.66666666666666,0.0023558434765480127,0.0,407.0,0,0,8.490295133086349e-06,0.0,1.0,11,0.0,408.0
fba802a1-bad0-41d2-8b96-527204d5b9ef,0,0,,,,,0,0,,,,0,,
c8a33aba-af39-4723-8c71-af59b8b41261,0,0,,,0.0,,0,0,5.8326367601784455e-06,0.0,1.0,1,0.0,1.0
1aadb5a3-504a-445b-8e7a-b0b09e3f3ebe,1,0,123.0,0.0007946504842916327,0.0,122.0,0,0,4.3597377595745615e-05,0.0,32.0,6,0.0,153.0
fae71ab4-2def-4b35-8632-2c0d5e7d3cca,1,0,20.25,0.00021551180399924282,0.0,77.0,0,0,0.0004781642184154791,1.0,390.0,10,2.0,466.0
a23ec6ee-639d-aaa7-6201-273c05a9cde1,1,0,106.5,0.0008377266299025383,4.0,210.0,0,1,8.888959575240326e-06,0.0,2.0,2,1.0,212.0
758b858a-4643-45bf-8ace-4048063bb822,1,0,163.0,0.0009661589678405495,2.0,162.0,0,0,,0.0,,0,1.0,162.0
7b2e3976-4a33-4c21-9c18-12916eceeee1,1,0,39.0,0.0007504445291037973,0.0,114.0,0,0,8.142401262609956e-05,0.0,44.0,7,0.0,158.0
2066b529-a792-4f7f-bed0-de124630874d,1,1,622.25,0.014637025750933357,1.0,2485.0,1,1,0.003428753646365807,3.0,2536.0,27,2.0,4782.0
569885cd-5a65-4cbf-9429-8e08e3b969d3,1,0,7.0,0.00012190022321858411,0.0,17.0,1,0,0.0005400402607427847,0.0,272.0,3,0.0,289.0
806c7d5f-c777-466b-ae69-b87d81098bc3,0,0,,,0.0,,0,0,,0.0,,0,0.0,
c6ed6cdb-e926-4c0e-94c9-93a5ca4a42f3,1,1,414.0,0.005120044724988237,2.0,1642.0,0,0,0.0004781642184154791,0.0,278.0,2,1.0,1909.0
910d8d0f-e65b-42fc-a6bf-0eaffe8f652e,1,2,617.8,0.014637025750933357,1.0,3054.0,0,1,5.4966616927157304e-05,0.0,38.0,9,1.0,3083.0
98984158-53e2-4bff-8c99-2a200333ca6b,0,0,,,0.0,,0,0,,0.0,,0,0.0,
7a9aeceb-fa40-418c-98a2-0fae6bce06b2,1,1,818.0,0.014637025750933357,0.0,2451.0,1,0,0.0025237387716542667,0.0,1374.0,5,0.0,3778.0
8762f87d-95be-48b9-aaf2-a0004518d22a,1,0,1.0,1.9028047341781785e-05,0.0,0.0,0,0,7.354833964623249e-06,0.0,0.0,1,0.0,0.0
ccb53c91-2337-4662-9b60-f24cb8f24ae1,1,3,218.6,0.0033857037269705843,0.0,1079.0,0,0,0.0014835901589661802,0.0,728.0,9,0.0,1797.0
deb021f0-ff1c-4be0-b9a1-b8d4d8acab24,0,0,,,0.0,,0,0,5.715877320794872e-06,0.0,0.0,2,0.0,0.0
1842072f-e881-4f61-b371-27c797d9d32a,0,0,,,0.0,,0,0,,0.0,,0,0.0,
3c974125-05e6-4e7d-b959-61df54e63802,0,0,,,0.0,,0,0,5.8107564298582025e-06,0.0,1.0,2,0.0,1.0
3f89d6f1-0a0b-424c-9d99-dcb67735318e,1,0,14.5,0.00012975761139011877,0.0,27.0,0,1,0.00011575705470863406,2.0,145.0,9,1.0,172.0
e4b83982-3449-4cfc-84f5-fe641d229f08,1,0,53.0,0.00030584310060586964,0.0,52.0,0,0,,0.0,,0,0.0,52.0
3d6132d3-3081-41b2-b8b2-7f33ceed6b53,1,1,337.5,0.003908475218421671,0.0,673.0,0,1,3.209548146122859e-05,0.0,17.0,2,0.0,690.0
7fd57170-c1c6-2927-5390-950a83b93dbb,1,2,1324.6666666666667,0.014637025750933357,5.0,3902.0,0,0,5.893752898283274e-06,0.0,0.0,2,2.0,3902.0
d9936ae7-420e-4ed7-8fb4-9c0e0f93a419,0,0,,,,,0,0,,,,0,,
3237f5c7-5a7a-44ec-b6a1-0619bb91c8d0,1,0,44.0,0.0005080785674345312,0.0,86.0,0,0,4.607524061633573e-06,0.0,0.0,4,1.0,86.0
9d7934a8-a6e8-42ee-ab24-39264cca6028,1,0,184.0,0.0023558434765480127,0.0,366.0,0,0,5.163621839460539e-06,0.0,0.0,1,0.0,366.0
f98b1709-cb8f-47c4-bf4e-7ba1878ea0a3,0,0,,,0.0,,0,0,2.327800523197333e-05,0.0,10.0,1,1.0,10.0
be05dd0e-4d28-44fd-9143-fdb36bd41ba7,1,1,663.0,0.008007899771998483,0.0,1324.0,0,0,8.38311943649453e-06,0.0,1.0,1,0.0,1325.0
5bd205cd-266a-4420-940f-513943bac67a,1,0,125.33333333333333,0.0012184960728598793,0.0,373.0,0,0,5.1773230057051675e-06,0.0,0.0,2,0.0,373.0
818209f5-c5a7-4c10-8209-5b827e840e1d,0,0,,,,,0,0,,,,0,,
56b90d4a-ae01-473a-9205-831f6cfbc4da,1,1,1319.0,0.00822202819683725,0.0,1318.0,0,0,,0.0,,0,1.0,1318.0
02a5c7a6-2689-d1df-0f56-af7627a07256,1,0,129.0,0.0013314889361171756,0.0,378.0,0,0,,0.0,,0,0.0,378.0
441067d1-b2a8-5156-f178-aaa06da04354,1,0,194.33333333333334,0.0015802570779728492,2.0,578.0,0,3,1.5098217797449142e-05,1.0,4.0,1,3.0,581.0
54698c7a-99ba-47f3-8091-52bec50a5b59,1,0,33.0,0.00036333718747709215,0.0,63.0,0,0,1.1656448724136866e-05,0.0,3.0,1,0.0,66.0
bd210887-3f77-4bab-933c-c595bf1a8ea8,1,0,315.0,0.0017450689960682758,0.0,314.0,0,0,9.403283188010888e-06,0.0,4.0,5,1.0,318.0
fec71e17-4374-42e0-befa-54b8ce52d4ba,0,0,,,0.0,,0,0,,0.0,,0,1.0,
b50cc572-14bc-4b76-a56c-eb9b86568c3f,0,0,,,0.0,,0,0,,0.0,,0,0.0,
8d99db38-70bf-47f9-b15a-e7e316918fa7,1,2,1236.5,0.014637025750933357,0.0,2467.0,0,0,0.0008344591092858757,0.0,411.0,1,0.0,2763.0
674ff13d-ac5b-44d4-ba8a-96bb9f75872d,1,0,59.666666666666664,0.0005784897995005159,1.0,175.0,1,0,0.0006298710344190435,0.0,1034.0,16,1.0,1206.0
347457cb-0136-4b0d-94c3-67039cda2b24,1,2,458.42857142857144,0.008618063397848104,5.0,3099.0,0,0,8.53315518182114e-06,1.0,2.0,1,2.0,3101.0
de282a8e-4d39-4f26-81f6-f55042517e7d,1,1,1221.0,0.014637025750933357,0.0,2440.0,0,0,5.715877320794872e-06,0.0,0.0,2,0.0,2440.0
57a245f6-bc7b-d0cd-91d9-1bf3a1cf0cd8,1,0,413.0,0.0026658463771086745,1.0,412.0,0,0,3.767149861007839e-05,1.0,42.0,9,1.0,452.0
095a0efd-ac65-4382-aebb-e5215d44446c,0,0,,,0.0,,0,0,7.354833964623249e-06,0.0,0.0,1,0.0,0.0
a040fa2c-1a77-4ec9-8a52-b4cae008bc70,0,0,,,,,0,0,,,,0,,
576e2da7-44b9-46c9-89fe-2d9f3f6e2087,0,0,,,,,0,0,,,,0,,
fe56b83e-6405-4ff1-885a-ca1342d98e97,0,0,,,0.0,,0,0,1.0491488884150981e-05,0.0,5.0,6,0.0,5.0
49d798c9-b678-4441-b308-524b4c232fa5,0,0,,,,,0,0,,,,0,,
1d05683c-5669-4926-82ee-6a6d68b50be3,1,1,541.0,0.0031553747282725237,0.0,540.0,0,0,6.425225242808196e-06,0.0,1.0,2,0.0,541.0
7f3f0a38-5ab0-4ed0-8393-effcda13dbe0,0,0,,,0.0,,0,0,,0.0,,0,0.0,
423428e9-27e5-4051-889e-af0e940f4346,1,0,80.0,0.0011779366968970783,2.0,235.0,0,0,,0.0,,0,1.0,235.0
b12a32c3-c948-4871-85af-dae4a225ad1d,1,0,1.0,1.9028047341781785e-05,0.0,0.0,0,0,5.163621839460539e-06,0.0,0.0,1,0.0,0.0
1eb79242-6624-4931-8290-158a23e02050,0,0,,,0.0,,0,0,6.44551746578184e-05,0.0,41.0,6,0.0,41.0
f5fefec7-7744-470f-bb6c-3990010d3800,0,0,,,0.0,,0,0,9.546046089785959e-06,0.0,0.0,2,0.0,0.0
6848d4c4-ecea-4567-ac7c-5b9470b195c4,1,1,234.0,0.0033857037269705843,0.0,698.0,0,0,7.354833964623249e-06,0.0,0.0,1,0.0,698.0
20d7bb27-06eb-d345-5e60-ba774237dcb3,1,0,196.0,0.001312737134743879,0.0,195.0,0,1,6.717702690204417e-06,0.0,2.0,8,0.0,196.0
c5c137a3-163a-4dc9-a58c-ef42a9209c08,0,0,,,,,0,0,,,,0,,
dca622d8-9097-4e6d-869d-68fbefbdf3ce,0,0,,,,,0,0,,,,0,,
71b0262f-b7da-4441-98e7-e562d3668849,1,2,431.125,0.014637025750933357,1.0,3420.0,1,0,0.0025237387716542667,0.0,1218.0,3,1.0,4588.0
6474f62a-e16b-45b1-b7e3-7097c6d14786,1,0,19.5,0.0001593048203419497,0.0,37.0,0,0,,0.0,,0,0.0,37.0
6842e60c-b204-4806-a55e-a4ca6d994331,1,1,499.0,0.008007899771998483,3.0,1980.0,0,0,0.00011562401063044904,0.0,55.0,7,1.0,2032.0
5ad2775b-538c-462f-98c9-def36a21d144,0,0,,,,,0,0,,,,0,,
a9c5dfb9-b72d-4b3a-ad61-4469945edd5a,1,0,79.0,0.0005191669118601033,0.0,78.0,0,0,,0.0,,0,0.0,78.0
722749a8-23b8-4539-b275-ab1c8992fcbe,1,1,661.0,0.003908475218421671,1.0,660.0,1,0,0.003428753646365807,0.0,1675.0,2,1.0,2320.0
8d4f8cf8-65f4-46a1-9e49-67737b23af27,1,0,90.0,0.0009109831469335861,1.0,178.0,0,2,8.334398681517165e-06,0.0,0.0,3,1.0,178.0
ce01840f-c0d8-4a19-8d47-8cca936de2b0,1,0,2.0,2.7525837547508115e-05,0.0,1.0,0,0,,0.0,,0,0.0,1.0
cc94e306-2082-d30d-2c36-beaa1188a1ee,1,3,617.6666666666666,0.004456047062219714,3.0,1699.0,0,0,4.456279977268584e-05,0.0,68.0,10,1.0,1758.0
e0c704dc-49a7-4017-a591-1fdb4df6e932,1,0,6.0,4.799669707079683e-05,0.0,5.0,0,0,9.009435740068467e-05,0.0,73.0,5,0.0,78.0
7b7a025a-c7f3-aeff-bea5-fc3441bd4a53,0,0,,,0.0,,0,0,,0.0,,0,0.0,
7eefed5d-0b33-4371-acaa-be51b9a7e2e9,0,0,,,0.0,,0,0,1.2811611050267612e-05,0.0,8.0,4,0.0,8.0
cf436123-7b3a-4e4e-9eea-f6187a633801,0,0,,,0.0,,0,0,7.561134723242548e-06,0.0,1.0,1,0.0,1.0
e869ea9d-9abe-42d9-a90f-344bb9bcd8cf,0,0,,,0.0,,0,0,3.996693356696686e-05,1.0,24.0,3,1.0,24.0
e25c95d5-0c22-4fc7-bd40-88b2578caad0,1,0,170.5,0.0015802570779728492,1.0,339.0,0,0,1.2704288589689581e-05,0.0,6.0,3,1.0,345.0
6be23cb0-7744-846c-a5b9-1126ad5b8e19,0,0,,,0.0,,0,0,4.8085273722911705e-06,0.0,0.0,2,0.0,0.0
c8b42f77-59e6-464d-b9f4-2ce087640524,1,1,1455.3333333333333,0.014637025750933357,5.0,4255.0,1,0,0.003428753646365807,1.0,1720.0,4,2.0,5855.0
78caef76-e032-4ca5-a772-2470c16e9b3f,1,1,626.0,0.003960749167964112,1.0,625.0,0,0,,0.0,,0,1.0,625.0
abe98ef7-60b1-47ac-9502-e2d324cb689b,0,0,,,,,0,0,,,,0,,
52d306e0-b3d9-4798-a684-8121292d162e,1,1,207.25,0.0026070413501430093,2.0,820.0,0,0,3.435200057597791e-05,0.0,47.0,9,1.0,866.0
fe469b3f-5cba-47b7-b590-2163cc7eeacf,1,2,639.2,0.008618063397848104,0.0,3057.0,0,0,9.91533795337567e-06,0.0,3.0,2,0.0,3059.0
29fb9d4a-a05f-46ba-8d16-2a34a8e5a3a9,1,0,1.0,1.9028047341781785e-05,0.0,0.0,0,0,5.511007740316327e-06,0.0,0.0,4,0.0,0.0
2765dff2-c3f6-4d22-9652-1dbfcfccc553,1,0,56.0,0.00035891857716200304,0.0,55.0,0,0,0.00023934172335133484,0.0,121.0,2,0.0,176.0
627e35bf-c4c3-4058-b2da-f9e4cc8fc1ab,1,0,347.5,0.002339182988067677,1.0,686.0,1,0,0.0004484808080139617,3.0,422.0,5,2.0,1105.0
c4396463-b910-f125-3f0b-6c3857a58b42,1,2,698.8,0.008618063397848104,6.0,3402.0,0,0,3.762890281182985e-06,0.0,0.0,1,2.0,3402.0
9090f1f1-4488-e6e9-4004-c2af15fd7139,1,2,693.8,0.008618063397848104,1.0,3403.0,1,0,0.006210892662814863,1.0,3179.0,7,1.0,6454.0
3150711f-42ee-4de5-a569-a28fe58323cf,0,0,,,0.0,,0,0,,0.0,,0,0.0,
f25cce69-6126-42ca-86fe-9b770cdab22a,1,0,54.0,0.00036476309822807573,0.0,53.0,0,0,7.354833964623249e-06,0.0,0.0,1,0.0,53.0
6fa619e6-3f18-487e-8f88-de3bbb2bdf2b,0,0,,,,,0,0,,,,0,,
a35f51e6-b5ea-4434-a973-7e0b6b9eb972,1,1,592.5,0.0042385648461464726,2.0,1173.0,0,1,1.9737643667776635e-05,0.0,24.0,5,1.0,1196.0
3c03626e-9a67-4032-b77d-f3cc6f8ba934,1,1,1324.0,0.008007899771998483,1.0,1323.0,1,0,0.006956676171922294,0.0,3366.0,4,1.0,4604.0
444e8ac6-e5e8-46df-a2e2-ad7dfd0ab933,1,0,124.0,0.0008378010126352156,1.0,123.0,0,0,2.0333337692352512e-05,1.0,20.0,2,2.0,141.0
0861c195-5939-4596-bf91-ee17c729218a,0,0,,,,,0,0,,,,0,,
d780b1ae-6b6b-431f-bc68-540ea94f0df7,1,1,750.0,0.004511471299560445,0.0,749.0,0,0,,0.0,,0,0.0,749.0
ad703921-03f1-4e9f-a49f-ab90fc5fb8e7,1,1,992.5,0.008007899771998483,1.0,1968.0,0,0,6.2945034354696886e-06,0.0,1.0,1,2.0,1969.0
addf02e1-5f68-4339-a930-5b1847af7991,1,0,27.333333333333332,0.00045116878037183134,0.0,79.0,0,0,5.017536242402104e-06,0.0,0.0,3,0.0,79.0
24480a0c-9df1-49ef-b5c5-160f94b9c1fe,0,0,,,0.0,,0,0,8.584093234106195e-06,0.0,9.0,6,0.0,9.0
b672b3a7-e293-4de9-8f6b-e533a78a59c1,1,2,677.25,0.014637025750933357,2.0,2700.0,0,1,0.00013145919658967363,0.0,97.0,4,1.0,2785.0
8ca871cd-4fc4-4dee-bdeb-061d74b9db91,0,0,,,,,0,0,,,,0,,
1789a27c-ae99-4ca1-ada9-57b1da96c66f,1,0,129.0,0.0008225500422413295,0.0,128.0,0,0,3.421170382290973e-05,5.0,45.0,7,2.0,173.0
e5e466f3-d048-4ca4-ad82-a70d8e782c38,0,0,,,0.0,,0,0,,0.0,,0,0.0,
017e91de-555e-4d04-b563-fa81db323d5a,1,0,148.33333333333334,0.0022367346719416115,0.0,442.0,0,0,0.000254804272157174,1.0,174.0,3,1.0,614.0
097c462a-fcf0-4d74-9d84-1d73b0bf1e94,1,1,681.5,0.008007899771998483,3.0,1361.0,0,0,,0.0,,0,1.0,1361.0
49ea1bf0-e98a-462f-9f05-77f9c6915efe,1,1,285.0,0.0026070413501430093,6.0,849.0,0,0,1.963775848621746e-05,1.0,9.0,1,2.0,856.0
39b3c5a3-ec37-4301-9818-26818b8bcad1,0,0,,,,,0,0,,,,0,,
e99c6f70-aee2-4826-a993-1651a4dd554a,1,1,680.0,0.007841625478944653,3.0,2016.0,0,0,0.0002253044501566723,1.0,154.0,7,3.0,2141.0
00a7024b-ef86-4194-a830-8f18db82828d,1,1,934.0,0.005120044724988237,5.0,933.0,0,0,,0.0,,0,1.0,933.0
1438c65c-fa1e-9904-ecc8-91378e4d652f,0,0,,,0.0,,0,0,5.163621839460539e-06,0.0,0.0,1,0.0,0.0
6d75825b-5204-4c62-81fc-bbdbde9148a2,1,0,28.0,0.00018211335447614377,0.0,26.0,0,0,,0.0,,0,0.0,26.0
ca018c72-1748-4035-89f9-9f5b1558ab96,1,0,24.5,0.00029733849425884947,0.0,47.0,0,0,1.748013228340181e-05,1.0,10.0,16,3.0,56.0
269776fd-f138-4f94-bb89-5a6e39da556e,1,1,352.3333333333333,0.005120044724988237,0.0,1053.0,0,0,0.000254804272157174,0.0,404.0,9,1.0,1449.0
85d583ee-2971-47e1-b546-0903c1052a59,0,0,,,,,0,0,,,,0,,
2ad1f8f6-7915-a516-7c14-d6d652d326e3,1,0,65.0,0.00035782633387969575,0.0,64.0,1,0,0.006956676171922294,0.0,3341.0,2,0.0,3405.0
0f8f032d-5b1e-4041-9c04-cfb2d6544f81,0,0,,,0.0,,0,0,,0.0,,0,1.0,
676d13f9-9bc0-454e-99f4-d604b1d89c67,0,0,,,0.0,,1,0,3.913863432438828e-05,0.0,21.0,1,1.0,21.0
47b3be3f-b8b3-e211-dab1-794fde6416a2,0,0,,,0.0,,1,0,0.00046246136628475475,0.0,298.0,4,0.0,298.0
33957d37-8d37-4d1e-b822-5db040147bdd,1,0,41.5,0.00037742340496347264,0.0,81.0,0,0,4.573025030234657e-06,0.0,0.0,1,0.0,81.0
490efe86-2207-44ac-8532-069c7648ecf1,1,0,220.0,0.0026658463771086745,1.0,868.0,0,0,,0.0,,0,1.0,868.0
570d4b10-7714-489c-923c-af836ec79f8c,1,1,269.25,0.0032695815508559487,0.0,1072.0,0,2,4.074669865327564e-05,0.0,52.0,16,0.0,1119.0
41d16111-5100-4b7a-8faa-22d739c12092,0,0,,,0.0,,0,0,,0.0,,0,1.0,
5529543a-a609-4a5c-bf94-31c8a95d80ed,1,0,4.0,3.608052923014138e-05,0.0,3.0,0,0,8.507402309096767e-06,0.0,1.0,2,0.0,4.0
1333052e-5aca-4c3b-a92d-dfe512dac2cf,1,2,2441.0,0.014637025750933357,1.0,2439.0,0,0,,0.0,,0,1.0,2439.0
9523d89b-bfea-4c3c-b9b0-3f113a3fa8aa,1,1,669.5,0.008007899771998483,0.0,1337.0,0,0,6.125616481751967e-06,0.0,0.0,1,0.0,1337.0
800c6757-160b-42fd-8851-ced0faeb330f,1,1,395.8,0.00822202819683725,3.0,1964.0,0,0,8.524250162346196e-06,0.0,2.0,2,1.0,1966.0
afcffc08-ddd1-4c00-9557-4043e03d4c45,1,0,165.0,0.002028088228404041,0.0,328.0,0,0,2.8503282424388067e-05,0.0,13.0,2,0.0,341.0
5732023c-63e2-4060-b035-e4a3989d37d2,0,0,,,0.0,,0,0,,0.0,,0,0.0,
23414812-9869-4707-a7f1-6e5da648a97b,1,0,70.0,0.00041162464152699226,0.0,69.0,0,0,0.00013134681794847697,0.0,71.0,2,0.0,139.0
d14292f2-b6e0-44e4-867f-e70471df3a08,0,0,,,0.0,,0,0,,0.0,,0,0.0,
ac9d78fd-0722-42b0-ae08-17938c619a3d,1,0,2.0,1.9150088267597493e-05,0.0,1.0,0,1,1.2858500008759097e-05,0.0,8.0,3,0.0,9.0
9e568308-8492-1350-451d-22f38ec68f64,1,0,139.0,0.0014067307824227023,0.0,276.0,0,0,4.602229170652538e-06,0.0,0.0,2,1.0,276.0
904d483a-609a-4ccd-bbdf-9c75a04e1bac,1,2,572.0,0.004511471299560445,1.0,1700.0,0,0,1.432202940574505e-05,1.0,6.0,1,1.0,1705.0
31613b44-f553-8d44-7df0-cee99c98b975,1,1,299.5,0.0031553747282725237,0.0,597.0,0,0,0.00018605799923968508,0.0,149.0,6,1.0,744.0
a8026f19-8072-4b64-9b0a-53f0fbadd090,1,1,441.0,0.00822202819683725,1.0,1320.0,0,0,,0.0,,0,1.0,1320.0
741d27ae-e075-4a41-be50-eaf5f9bd0d3f,1,1,1326.6666666666667,0.014637025750933357,5.0,3900.0,0,0,,0.0,,0,1.0,3900.0
33d6f81e-7d94-46b6-84fc-28c90fba78eb,0,0,,,0.0,,0,0,9.157862194591739e-06,0.0,3.0,4,1.0,3.0
43d28825-3138-4fd0-8f62-db37a6ff13ca,1,0,140.0,0.0009031457914110656,0.0,139.0,0,0,8.508485120775654e-06,0.0,0.0,2,0.0,139.0
f1bd7927-49da-4af2-900f-8e55d929415b,0,0,,,0.0,,0,0,,0.0,,0,0.0,
f66e5f7f-4774-4978-a1dc-e1760aed3485,1,1,451.0,0.002799928851999879,0.0,450.0,0,0,,0.0,,0,0.0,450.0
16c38a41-e42c-e440-f372-d5f382be7662,1,0,4.0,4.2690693611242646e-05,0.0,3.0,0,0,,0.0,,0,1.0,3.0
64f88214-3c12-49ad-890a-64d77ddcd829,1,0,87.75,0.0010124791817272263,1.0,339.0,0,0,3.751030484758946e-05,0.0,30.0,8,1.0,366.0
d1b66c3d-332f-4114-92f2-019a4b53e66c,1,0,133.5,0.0009851820222701896,1.0,265.0,0,1,7.818815031102343e-06,0.0,2.0,6,1.0,267.0
ce091416-d04c-e3b3-beaa-ee7ad63a523b,1,0,111.6,0.0014080821484325132,2.0,552.0,0,0,2.515354134971068e-05,0.0,13.0,6,1.0,564.0
a3a484ac-6e53-b0d9-c578-318df55f3231,0,0,,,0.0,,0,0,,0.0,,0,0.0,
462c807b-0b0d-4cdb-af15-6887ae441b94,0,0,,,,,0,0,,,,0,,
38e66907-f781-4729-a162-69d46a8c44a1,1,0,9.0,6.061863373376763e-05,0.0,8.0,0,0,,0.0,,0,0.0,8.0
3654247b-12d5-49cc-b0d6-d7ebf6856b46,0,0,,,,,0,0,,,,0,,
2a936818-1986-47d5-a401-a6fa5268115e,1,0,33.0,0.00021825892208763428,0.0,32.0,0,0,0.0025997838799247104,1.0,1212.0,3,1.0,1244.0
1a17f12e-426b-4f13-a704-69558f6e96c3,0,0,,,,,0,0,,,,0,,
92d1e4c4-8235-f460-2641-78bd86b01c15,1,0,176.5,0.002316909321568585,2.0,351.0,0,0,,0.0,,0,1.0,351.0
b9be8214-a2c9-4bc7-8556-27c715298f62,1,1,639.0,0.008618063397848104,1.0,2531.0,0,0,1.0601231312697856e-05,0.0,6.0,3,1.0,2537.0
e52bdde1-892f-4021-be56-cb89c9045181,1,1,216.5,0.008007899771998483,0.0,1709.0,0,0,8.876204455274265e-06,0.0,0.0,2,0.0,1709.0
2f321b0b-10a3-4dee-8727-1ec5e653c703,0,0,,,0.0,,0,0,,0.0,,0,1.0,
a7c73ca9-818f-417f-96b2-0e9c0c5fcc58,1,0,2.0,1.764009246217849e-05,0.0,1.0,0,0,,0.0,,0,0.0,1.0
237bb70d-64de-4688-8a51-39bc08e75209,0,0,,,,,0,0,,,,0,,
b16d3cc4-0ee9-47a0-a290-18e08888c501,1,1,626.0,0.003960749167964112,1.0,625.0,0,0,0.00044670034389932093,2.0,200.0,1,1.0,794.0
b910927a-3d9d-41c9-977b-c4fcf71c44aa,1,1,178.4,0.004456047062219714,0.0,887.0,0,0,,0.0,,0,0.0,887.0
e7761b35-82d8-7dcf-4b96-c355a9d65fd4,1,0,22.0,0.00013953407977085095,0.0,21.0,0,0,7.354833964623249e-06,0.0,0.0,1,0.0,21.0
97097ad7-afe9-4903-ad8a-7e562318115d,1,2,1198.3333333333333,0.008007899771998483,2.0,3453.0,0,0,0.0009545535769525035,1.0,560.0,5,2.0,3957.0
d92dbc8a-e651-4fa1-9ceb-81361c85b8e0,1,0,72.25,0.0014067307824227023,0.0,285.0,0,0,1.3319663247297321e-05,0.0,4.0,3,0.0,289.0
601b1a47-4a43-45e5-a225-c7667e101410,0,0,,,0.0,,0,0,5.163621839460539e-06,0.0,0.0,1,0.0,0.0
2354b7f7-9fa1-716f-6e7a-d7d511609004,1,0,445.0,0.002694900462034442,0.0,444.0,0,0,4.8085273722911705e-06,0.0,0.0,2,0.0,444.0
ff4d1b00-43e8-fcba-c155-99a651027ed7,1,0,6.0,4.095151467703425e-05,0.0,5.0,0,0,7.583310160847298e-05,1.0,72.0,6,3.0,77.0
145d47a6-ea4d-4ab3-9584-1870055ee010,0,0,,,0.0,,0,0,,0.0,,0,0.0,
d3d78c94-1d65-49f5-90ae-e08a0733b40d,1,1,723.0,0.00822202819683725,7.0,1441.0,1,0,0.006210892662814863,5.0,3241.0,6,1.0,4631.0
